# Simulation 14 (Up to date)
# 1262 data points written for 2 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (45.2 m/s)
#
# Mach number (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.571,0.402
0.577,0.403
0.583,0.403
0.589,0.404
0.595,0.404
0.601,0.405
0.607,0.405
0.612,0.406
0.618,0.406
0.624,0.407
0.63,0.408
0.636,0.408
0.641,0.409
0.647,0.409
0.653,0.41
0.659,0.41
0.664,0.411
0.67,0.412
0.676,0.412
0.682,0.413
0.687,0.413
0.693,0.414
0.699,0.415
0.705,0.415
0.71,0.416
0.716,0.417
0.722,0.417
0.727,0.418
0.733,0.418
0.739,0.419
0.745,0.42
0.75,0.42
0.756,0.421
0.761,0.422
0.767,0.422
0.772,0.423
0.778,0.424
0.784,0.424
0.789,0.425
0.795,0.426
0.8,0.427
0.806,0.427
0.811,0.428
0.817,0.429
0.822,0.429
0.828,0.43
0.833,0.431
0.839,0.431
0.844,0.432
0.849,0.433
0.855,0.434
0.86,0.434
0.866,0.435
0.871,0.436
0.876,0.437
0.881,0.437
0.886,0.438
0.891,0.439
0.895,0.439
0.898,0.44
0.901,0.44
0.904,0.441
0.907,0.442
0.909,0.442
0.91,0.442
0.911,0.443
0.912,0.443
0.912,0.443
0.912,0.443
0.911,0.443
0.91,0.442
0.909,0.442
0.907,0.442
0.906,0.441
0.903,0.441
0.901,0.44
0.899,0.44
0.896,0.44
0.894,0.439
0.891,0.439
0.888,0.438
0.885,0.438
0.882,0.437
0.879,0.437
0.876,0.437
0.873,0.436
0.869,0.436
0.866,0.435
0.863,0.435
0.86,0.434
0.857,0.434
0.854,0.434
0.851,0.433
0.848,0.433
0.845,0.432
0.841,0.432
0.838,0.432
0.835,0.431
0.832,0.431
0.829,0.43
0.826,0.43
0.823,0.43
0.82,0.429
0.817,0.429
0.814,0.429
0.811,0.428
0.808,0.428
0.805,0.427
0.802,0.427
0.8,0.427
0.797,0.426
0.794,0.426
0.791,0.426
0.788,0.425
0.785,0.425
0.782,0.425
0.779,0.424
0.776,0.424
# Event BURNOUT occurred at t=11.615 seconds
0.775,0.424
0.773,0.423
0.77,0.423
0.767,0.423
0.764,0.422
0.761,0.422
0.759,0.422
0.756,0.421
0.753,0.421
0.75,0.421
0.747,0.42
0.745,0.42
0.742,0.42
0.739,0.419
0.737,0.419
0.734,0.419
0.731,0.419
0.729,0.418
0.726,0.418
0.723,0.418
0.721,0.417
0.718,0.417
0.715,0.417
0.713,0.417
0.71,0.416
0.707,0.416
0.705,0.416
0.702,0.415
0.7,0.415
0.697,0.415
0.695,0.415
0.692,0.414
0.69,0.414
0.687,0.414
0.685,0.414
0.682,0.413
0.68,0.413
0.677,0.413
0.675,0.413
0.672,0.412
0.67,0.412
0.667,0.412
0.665,0.412
0.663,0.411
0.66,0.411
0.658,0.411
0.655,0.411
0.653,0.41
0.651,0.41
0.648,0.41
0.646,0.41
0.644,0.409
0.641,0.409
0.639,0.409
0.637,0.409
0.634,0.409
0.632,0.408
0.63,0.408
0.627,0.408
0.625,0.408
0.623,0.407
0.621,0.407
0.618,0.407
0.616,0.407
0.614,0.407
0.612,0.406
0.61,0.406
0.607,0.406
0.605,0.406
0.603,0.406
0.601,0.405
0.599,0.405
0.597,0.405
0.595,0.405
0.592,0.405
0.59,0.404
0.588,0.404
0.586,0.404
0.583,0.404
0.581,0.404
0.579,0.404
0.577,0.403
0.575,0.403
0.573,0.403
0.571,0.403
0.569,0.403
0.567,0.402
0.565,0.402
0.563,0.402
0.56,0.402
0.558,0.402
0.556,0.402
0.555,0.401
0.553,0.401
0.551,0.401
0.549,0.401
0.546,0.401
0.544,0.401
0.542,0.4
0.54,0.4
0.538,0.4
0.536,0.4
0.535,0.4
0.533,0.4
0.53,0.4
0.528,0.399
0.526,0.399
0.525,0.399
0.523,0.399
0.521,0.399
0.519,0.399
0.517,0.399
0.515,0.398
0.513,0.398
0.511,0.398
0.509,0.398
0.507,0.398
0.505,0.398
0.503,0.398
0.501,0.397
0.499,0.397
0.497,0.397
0.495,0.397
0.493,0.397
0.492,0.397
0.489,0.397
0.488,0.396
0.486,0.396
0.484,0.396
0.482,0.396
0.48,0.396
0.479,0.396
0.477,0.396
0.475,0.396
0.473,0.395
0.471,0.395
0.469,0.395
0.468,0.395
0.466,0.395
0.464,0.395
0.462,0.395
0.46,0.395
0.458,0.394
0.456,0.394
0.455,0.394
0.453,0.394
0.451,0.394
0.45,0.394
0.448,0.394
0.446,0.394
0.444,0.394
0.443,0.393
0.441,0.393
0.439,0.393
0.437,0.393
0.436,0.393
0.434,0.393
0.432,0.393
0.43,0.393
0.428,0.393
0.427,0.393
0.425,0.392
0.424,0.392
0.422,0.392
0.42,0.392
0.419,0.392
0.417,0.392
0.415,0.392
0.413,0.392
0.412,0.392
0.41,0.392
0.408,0.391
0.406,0.391
0.405,0.391
0.403,0.391
0.401,0.391
0.4,0.391
0.398,0.391
0.396,0.391
0.395,0.391
0.393,0.391
0.391,0.391
0.39,0.39
0.388,0.39
0.386,0.39
0.385,0.39
0.383,0.39
0.382,0.39
0.38,0.39
0.379,0.39
0.377,0.39
0.375,0.39
0.373,0.39
0.372,0.39
0.37,0.39
0.369,0.389
0.367,0.389
0.366,0.389
0.364,0.389
0.362,0.389
0.361,0.389
0.359,0.389
0.358,0.389
0.356,0.389
0.354,0.389
0.353,0.389
0.351,0.389
0.35,0.389
0.348,0.389
0.347,0.388
0.345,0.388
0.344,0.388
0.342,0.388
0.34,0.388
0.339,0.388
0.337,0.388
0.336,0.388
0.334,0.388
0.332,0.388
0.331,0.388
0.329,0.388
0.328,0.388
0.326,0.388
0.325,0.388
0.324,0.388
0.322,0.387
0.32,0.387
0.319,0.387
0.318,0.387
0.316,0.387
0.315,0.387
0.313,0.387
0.312,0.387
0.31,0.387
0.309,0.387
0.307,0.387
0.306,0.387
0.304,0.387
0.303,0.387
0.301,0.387
0.3,0.387
0.299,0.387
0.297,0.387
0.295,0.387
0.294,0.386
0.293,0.386
0.291,0.386
0.29,0.386
0.288,0.386
0.287,0.386
0.286,0.386
0.284,0.386
0.283,0.386
0.281,0.386
0.28,0.386
0.278,0.386
0.277,0.386
0.275,0.386
0.274,0.386
0.273,0.386
0.271,0.386
0.27,0.386
0.268,0.386
0.267,0.386
0.266,0.386
0.265,0.386
0.263,0.386
0.262,0.386
0.261,0.386
0.259,0.385
0.258,0.385
0.257,0.385
0.255,0.385
0.254,0.385
0.253,0.385
0.251,0.385
0.25,0.385
0.249,0.385
0.247,0.385
0.246,0.385
0.245,0.385
0.244,0.385
0.242,0.385
0.241,0.385
0.24,0.385
0.238,0.385
0.237,0.385
0.236,0.385
0.235,0.385
0.233,0.385
0.232,0.385
0.231,0.385
0.23,0.385
0.229,0.385
0.228,0.385
0.227,0.385
0.226,0.385
0.224,0.385
0.223,0.385
0.222,0.385
0.221,0.385
0.219,0.385
0.218,0.385
0.217,0.385
0.215,0.385
0.214,0.385
0.213,0.385
0.212,0.385
0.211,0.385
0.21,0.385
0.209,0.385
0.208,0.385
0.206,0.385
0.205,0.384
0.204,0.384
0.203,0.384
0.202,0.384
0.201,0.384
0.2,0.384
0.199,0.384
0.198,0.384
0.196,0.384
0.196,0.384
0.195,0.384
0.194,0.384
0.193,0.384
0.191,0.384
0.19,0.384
0.19,0.384
0.189,0.384
0.188,0.385
0.187,0.385
0.186,0.385
0.185,0.385
0.184,0.385
0.183,0.386
0.182,0.386
0.181,0.386
0.181,0.386
0.179,0.386
0.178,0.386
0.177,0.386
0.177,0.387
0.176,0.387
0.175,0.387
0.174,0.387
0.173,0.387
0.172,0.387
0.172,0.387
0.171,0.388
0.17,0.388
0.169,0.388
0.168,0.388
0.167,0.388
0.166,0.388
0.166,0.389
0.165,0.389
0.165,0.389
0.164,0.389
0.163,0.389
0.163,0.389
0.162,0.389
0.161,0.389
0.161,0.39
0.16,0.39
0.159,0.39
0.158,0.39
0.158,0.39
0.157,0.39
0.157,0.39
0.157,0.39
0.156,0.391
0.156,0.391
0.155,0.391
0.154,0.391
0.154,0.391
0.153,0.391
0.152,0.392
0.151,0.392
0.151,0.392
0.151,0.392
0.151,0.392
0.151,0.392
0.15,0.392
0.15,0.392
0.149,0.392
0.149,0.392
0.148,0.392
0.148,0.392
0.148,0.392
0.147,0.393
0.147,0.393
0.147,0.393
0.147,0.393
0.147,0.393
0.147,0.393
0.147,0.393
0.147,0.393
0.146,0.393
0.146,0.393
0.146,0.393
0.145,0.393
0.145,0.393
0.145,0.393
0.145,0.393
0.145,0.393
# Event APOGEE occurred at t=31.901 seconds
0.145,0.393
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=31.902 seconds
0.145,0.393
